Mass,logT,logg,logR,logtau,logL
0.2,3.6579243858710146,7.15298524,-1.7069439627604652,9.303759842012882,-3.8274860554282566
0.2,3.6505702549584647,7.15394552,-1.7074239564029634,9.320528463285823,-3.8578628499965717
0.2,3.6430139754832034,7.15483247,-1.7078675233180132,9.337143259516823,-3.8889749048744404
0.2,3.6352522021215963,7.15565956,-1.7082809290498724,9.353694124499828,-3.920849103438582
0.2,3.627350164348237,7.15643791,-1.7086701513047007,9.3702100695229,-3.9532356106491466
0.2,3.619350782578208,7.15717524,-1.7090389580315692,9.38668708934953,-3.985970413307262
0.2,3.611305292246087,7.15787282,-1.7093876165932076,9.403075544477673,-4.018849961165153
0.2,3.603197730163043,7.1585301,-1.70971639812885,9.419379389346963,-4.051937497150632
0.2,3.5950106539526057,7.15915036,-1.7100262177824237,9.435628438664677,-4.085306126091989
0.2,3.5866659206086395,7.15973026,-1.7103163939919934,9.4518918504008,-4.11926493558553
0.2,3.578080203270124,7.16026916,-1.7105859254474587,9.468302125980912,-4.154146702218551
0.2,3.5691837968644897,7.16076819,-1.7108354151178415,9.48498192892236,-4.190231372758168
0.2,3.5599731040919966,7.16123294,-1.7110677168429462,9.502012567017454,-4.227538800311792
0.2,3.550449701188175,7.16167342,-1.7112879406406873,9.519428153884036,-4.26607293526043
0.2,3.540652134574896,7.16209999,-1.7115012082778855,9.537233346809014,-4.305689876639741
0.2,3.530616164935526,7.16251751,-1.7117100807971648,9.555385896641203,-4.346251063347975
0.2,3.5203498962118216,7.16291664,-1.7119094066988507,9.573877905747546,-4.38771534241954
0.2,3.5098328538856967,7.16328925,-1.712095955722063,9.592723446496608,-4.430156023396033
0.2,3.499065225435158,7.16362925,-1.7122658493655731,9.61194846689139,-4.4735665270985026
0.2,3.4880887227603616,7.16394579,-1.712424219192674,9.631520068256798,-4.5177893477751825
0.2,3.476910179746087,7.16425352,-1.7125778158280163,9.651448983792923,-4.5628112639021365
0.2,3.464409581599711,7.16458856,-1.712745320612765,9.674104276673443,-4.61314856758519
0.2,3.4582821861920756,7.16474286,-1.7128226523088594,9.685003616994276,-4.637812433287805
0.2,3.452523343295114,7.16488829,-1.712895485579964,9.695636103762233,-4.660993196377381
0.2,3.442858521875096,7.1651446,-1.7130234567923182,9.716150644702854,-4.69990881303029
0.2,3.435030942292423,7.16533926,-1.71312083042976,9.735739703243045,-4.7314138371513454
0.2,3.428476812069101,7.16550894,-1.7132056471147896,9.754483190733925,-4.7578000356403125
0.2,3.422230109521189,7.16566598,-1.7132840285874316,9.772451095464621,-4.782943877563933
0.2,3.416319326840231,7.16581123,-1.713356939281168,9.789705060507943,-4.806732228386331
0.2,3.410276012980618,7.16595087,-1.7134266352799112,9.806299659907003,-4.831045100767822
0.2,3.4040785849819115,7.16609019,-1.7134963424653311,9.822283439868412,-4.855974124045298
0.2,3.3979578838650437,7.16621804,-1.7135602505488847,9.837699775048186,-4.880584824279088
0.2,3.3916969783479014,7.16634822,-1.7136254593974947,9.852587577988064,-4.905758574395123
0.2,3.3854864418328297,7.16647094,-1.7136868033902528,9.866981890923666,-4.930723556884825
0.2,3.379059976769277,7.16659342,-1.7137478331176395,9.88091438261927,-4.956551794395537
0.2,3.372681710640273,7.1667091,-1.713805641667613,9.894413767951436,-4.98218062606333
0.2,3.3626302303748257,7.1668863,-1.7138944686801887,9.913907268612487,-5.022563702568703
0.2,3.350475846839039,7.16709849,-1.714000438843673,9.93674404848711,-5.071393349328993
0.2,3.3380378351982407,7.16730388,-1.7141032029021959,9.958777155913868,-5.121350814720876
0.2,3.325336633926089,7.16750177,-1.7142021120342703,9.979636908946304,-5.172353600679344
0.2,3.3132797245017347,7.16767723,-1.7142897268430652,9.999171314316197,-5.220756635168681
0.2,3.3007771844213494,7.16785316,-1.7143776827307478,10.018349260366177,-5.27094274907927
0.2,3.2884635245249094,7.16801719,-1.7144598340954458,10.036640870228737,-5.320361390019112
0.2,3.277475628154723,7.16818447,-1.7145432950942665,10.054351786533973,-5.364480275665885
0.2,3.2709728226778663,7.16834637,-1.7146245070426385,10.068401099682621,-5.390653472019729
0.2,3.2668951238658415,7.16849004,-1.7146963485952755,10.078942318371443,-5.407108010320548
0.25,4.359462581942148,7.05703466,-1.6105134978268205,5.544068044350276,-0.8284726105566662
